census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12095018800,2377,1879,498,324,1413,64211,316900,1888,1985,157,300,17,155,0,47,16,-888888888,164,81,568,658,426,3517,2325,22,439,0,79.04922170803533,20.95077829196466,13.63062684055532,7.320151451409338,18,-1885,9.862834748530371,62.442477888,20.814159296,17.0,5.666666666666667,7.0,2.3333333333333335,26.203539828,47.0,0.557522124,16.72566372,30.0,0.557522124,19.51327434,35.0,0.557522124,7.0,8.0,2.0,4.0,1.0,2.0,1.7489711934156378,2.1604938271604937,2.4691358024691357,0.6172839506172839,0.4685408299866131,0.8032128514056224,0.2008032128514056,0.4016064257028112,1.1077253483767961,1.2445880451003835,0.3495598320599851,1.202034769072477,0.7860086889035985,0.5105477836858662,12095,Orange County,Florida
12095018900,4129,3303,826,556,1250,50202,257300,1935,2809,863,992,0,180,0,110,167,-888888888,118,244,1269,498,677,5190,2981,66,1169,0,79.99515621215791,20.00484378784209,13.465730201017195,6.5391135868248975,19,-2709,17.317287936601115,241.19117664600003,80.39705888200001,17.0,5.666666666666667,28.0,9.333333333333334,75.705882408,156.0,0.485294118,77.64705888,160.0,0.485294118,87.838235358,181.0,0.485294118,6.0,4.0,7.0,10.0,10.0,8.0,1.0191846522781776,1.079136690647482,0.7194244604316548,1.2589928057553956,1.1299435028248588,1.2106537530266344,1.2106537530266344,0.9685230024213075,2.4340617281864976,0.7252635370728855,0.7681057494759882,2.2302079696467136,0.9341573162149212,0.9472502504567996,12095,Orange County,Florida
12095990000,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12095,Orange County,Florida
12095012402,2633,2268,365,117,955,31363,87100,1066,1081,1243,789,0,38,0,68,203,-888888888,186,86,397,408,529,3949,2157,306,212,48,86.13748575769084,13.862514242309153,4.443600455753892,9.418913786555262,37,-981,22.256,483.618910992,161.206303664,21.0,7.0,16.0,5.333333333333333,145.740687624,267.0,0.545845272,155.56590252,285.0,0.545845272,182.31232084799998,334.0,0.545845272,10.0,9.0,2.0,7.0,6.0,3.0,5.982905982905983,8.547008547008547,7.6923076923076925,1.7094017094017095,1.461187214611872,1.9178082191780823,1.643835616438356,0.821917808219178,7.107861713580246,4.257504805863755,2.242995477665603,7.052675206037735,0.9583844371612682,2.995527074709532,12095,Orange County,Florida
12095012701,2129,766,1363,861,1361,99417,299000,1934,1886,54,217,0,69,0,20,100,-888888888,483,32,513,468,320,3867,2495,10,399,0,35.979333020197274,64.02066697980273,40.44152184124002,23.579145138562705,65,-1786,6.813919566576371,17.911764710999996,5.9705882369999985,14.0,4.666666666666667,6.0,2.0,4.323529412999999,7.0,0.6176470589999999,4.323529412999999,7.0,0.6176470589999999,9.264705885,15.0,0.6176470589999999,6.0,5.0,3.0,1.0,3.0,2.0,0.5420054200542005,0.6968641114982579,0.5807200929152149,0.34843205574912894,0.1467351430667645,0.07336757153338225,0.22010271460014674,0.1467351430667645,0.7794501614882505,0.38569729948591513,0.24596752972044608,0.6537956302192174,0.5612903226510003,0.27769072790589083,12095,Orange County,Florida
12095013503,928,928,0,0,1156,37500,-666666666,-666666666,575,208,512,0,9,0,67,69,-888888888,89,19,134,177,222,846,952,106,190,0,100.0,0.0,0.0,0.0,39,-475,28.587570621468927,128.00000004,42.66666668,,,,,38.61157026,73.0,0.52892562,37.553719019999996,71.0,0.52892562,51.83471076,98.0,0.52892562,,,,,,,,,,,,,,,4.597701150862068,,1.4508755663237387,,,,12095,Orange County,Florida
12095013802,1093,265,828,443,1438,73679,248500,1480,1065,0,113,16,12,0,0,0,-888888888,161,0,184,128,95,2286,1204,12,86,0,24.2451967063129,75.7548032936871,40.530649588289116,35.22415370539799,59,-965,7.431225437656305,4.333333328999999,1.4444444429999999,7.0,2.3333333333333335,,,2.407407405,5.0,0.481481481,0.962962962,2.0,0.481481481,0.962962962,2.0,0.481481481,3.0,3.0,1.0,,,,0.526711813393529,0.6772009029345373,0.6772009029345373,0.2257336343115124,,,,,0.545073374716981,0.37481419284127876,0.17200631691387988,0.5335844316854991,0.3823529409403114,0.22663266988235373,12095,Orange County,Florida
12095014301,1893,765,1128,671,1069,44436,231300,1652,1195,439,511,0,144,30,50,35,-888888888,339,28,303,387,701,2580,1829,122,479,78,40.41204437400951,59.587955625990496,35.44638140517697,24.141574220813524,43,-1095,18.735763097949885,124.22680423800001,41.40893474600001,16.0,5.333333333333333,5.0,2.5,41.752577358,81.0,0.515463918,37.113402096,72.0,0.515463918,45.360824784,88.0,0.515463918,8.0,2.0,6.0,4.0,1.0,0.0,0.7948335817188277,1.1922503725782414,0.29806259314456035,0.8941877794336811,0.22163120567375888,0.3546099290780142,0.08865248226950355,0.0,5.412932646535949,0.5656127312878398,1.708134448351992,3.255032596053854,0.8858991325735128,1.3825304562719722,12095,Orange County,Florida
12095014502,1832,1699,133,57,938,28370,57900,982,401,1299,308,0,0,0,68,64,-888888888,103,9,174,231,280,2722,1314,485,705,0,92.74017467248909,7.259825327510917,3.111353711790393,4.148471615720524,43,-301,21.384803921568626,508.5760976800001,169.52536589333337,17.0,5.666666666666667,33.0,11.0,167.21041867000002,313.0,0.53421859,168.27885585,315.0,0.53421859,173.08682316000002,324.0,0.53421859,5.0,3.0,9.0,15.0,11.0,7.0,9.941520467836257,8.771929824561402,5.263157894736842,15.789473684210526,8.270676691729323,11.278195488721805,8.270676691729323,5.263157894736842,9.977949728860116,7.074500466886391,3.148696052351146,9.976767230068338,0.967654541226206,4.237495061471093,12095,Orange County,Florida
12095014701,1996,936,1060,519,967,36130,112500,957,678,863,383,9,222,0,71,153,-888888888,172,78,193,643,1094,3491,2274,44,143,97,46.893787575150306,53.106212424849694,26.002004008016034,27.104208416833668,40,-578,19.985517740767563,85.181451602,28.393817200666664,53.0,17.666666666666668,18.0,6.0,36.794354833999996,73.0,0.504032258,27.217741932,54.0,0.504032258,21.169354835999997,42.0,0.504032258,29.0,14.0,10.0,7.0,8.0,3.0,3.4039820166987798,5.5876685934489405,2.697495183044316,1.9267822736030826,0.5660377358490566,0.6603773584905661,0.7547169811320755,0.2830188679245283,3.0335274787037037,2.4223128086210797,0.9572764201513231,3.165668994318442,0.616446350899147,1.3445744919504026,12095,Orange County,Florida
12095015004,2754,528,2226,1717,1840,80470,214200,1404,1554,718,417,0,259,0,95,128,-888888888,884,22,255,732,1351,5799,3957,31,229,0,19.172113289760347,80.82788671023965,62.34567901234568,18.482207697893973,27,-1454,11.530858774434439,36.180722851,12.060240950333332,81.0,27.0,3.0,1.0,11.92771083,30.0,0.397590361,13.518072274,34.0,0.397590361,10.734939747,27.0,0.397590361,39.0,25.0,17.0,1.0,1.0,1.0,1.57251019219569,2.2714036109493305,1.4560279557367501,0.9900990099009901,0.04492362982929021,0.04492362982929021,0.04492362982929021,0.04492362982929021,2.2841365436237373,1.119016364233597,0.7207945433055087,1.7398771024647364,0.3087600244368286,0.738988938926107,12095,Orange County,Florida
12095015104,2094,775,1319,940,958,55400,141000,1112,1250,523,581,28,55,0,37,201,-888888888,288,25,204,290,575,3654,2324,38,132,119,37.01050620821395,62.98949379178605,44.8901623686724,18.099331423113657,40,-1150,16.431842197957028,165.81818168,55.27272722666667,51.0,17.0,25.0,8.333333333333334,64.36363631,118.0,0.545454545,49.09090905,90.0,0.545454545,52.36363632,96.0,0.545454545,28.0,13.0,10.0,14.0,7.0,4.0,1.8085106382978722,2.9787234042553195,1.3829787234042552,1.0638297872340425,0.6317917614354309,1.061410159211524,0.530705079605762,0.3032600454890068,7.1319648034408605,1.286956999827205,2.2506015797162147,4.214153191059281,0.7647798740639269,1.7899037758019372,12095,Orange County,Florida
12095015801,738,123,615,356,1505,134286,940300,3696,693,40,35,0,5,0,0,0,-888888888,153,30,118,67,144,1564,703,0,52,0,16.666666666666664,83.33333333333334,48.23848238482385,35.09485094850949,40,-593,0.9782608695652175,6.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2808988764044944,0.2808988764044944,0.0,0.0,0.16260162601626016,0.16260162601626016,0.0,0.0,1.6260162601626018,0.19989087571671726,0.5131145293931691,0.6263048016701461,0.6666666666666666,0.26601437548370044,12095,Orange County,Florida
12095016301,2743,1780,963,571,1118,46348,186900,1336,2154,248,667,0,12,0,103,226,-888888888,244,224,524,628,418,5436,2276,42,377,0,64.89245351804594,35.10754648195407,20.816624134159678,14.290922347794385,50,-2054,17.943579466625557,119.62025324999999,39.873417749999994,11.0,5.5,8.0,2.6666666666666665,34.02531648,64.0,0.53164557,46.253164590000004,87.0,0.53164557,39.34177218,74.0,0.53164557,6.0,5.0,0.0,1.0,6.0,1.0,0.9632224168126094,1.0507880910683012,0.8756567425569177,0.0,0.2769124264451367,0.10384215991692627,0.6230529595015576,0.10384215991692627,2.240079648876404,0.6854401657676574,0.7068917101244053,1.9299624734155676,0.8787836519103743,0.8197250934426167,12095,Orange County,Florida
12095016503,2205,1174,1031,760,1263,59458,234800,1549,1681,63,560,0,127,0,166,168,-888888888,303,0,373,2158,567,4414,2575,116,234,0,53.24263038548753,46.75736961451247,34.467120181405896,12.290249433106576,28,-1581,19.175190777723657,34.0,11.333333333333334,26.0,8.666666666666666,1.0,1.0,10.8,27.0,0.4,10.0,25.0,0.4,13.200000000000001,33.0,0.4,14.0,7.0,5.0,0.0,0.0,1.0,1.1403508771929824,1.8421052631578945,0.9210526315789472,0.6578947368421052,0.09699321047526674,0.0,0.0,0.09699321047526674,0.9653605905735378,0.8114868182604977,0.30463443525301437,1.0341261633919339,0.5666666666666667,0.4392309060899432,12095,Orange County,Florida
12095016504,1858,892,966,720,1319,62679,209400,1424,1382,251,607,0,71,0,0,154,-888888888,291,42,126,858,480,3512,2751,3,134,142,48.008611410118405,51.991388589881595,38.751345532831,13.240043057050594,32,-1282,16.049171931022705,73.58904115,24.529680383333332,12.0,4.0,10.0,3.3333333333333335,27.479452075,59.0,0.465753425,25.616438375,55.0,0.465753425,20.4931507,44.0,0.465753425,5.0,5.0,2.0,5.0,2.0,3.0,0.5555555555555556,0.6944444444444444,0.6944444444444444,0.2777777777777778,0.3450655624568668,0.5175983436853002,0.2070393374741201,0.3105590062111801,2.749964168535127,0.39533973197306305,0.8677936406643773,1.7698312892886683,0.8597951345316596,0.7517115689935145,12095,Orange County,Florida
12095013605,1370,873,497,375,1135,36850,269600,1764,1091,57,629,0,89,0,21,112,-888888888,318,0,250,426,348,2306,1605,34,216,0,63.722627737226276,36.277372262773724,27.37226277372263,8.905109489051096,36,-991,13.383575883575883,147.972973044,49.324324348000005,12.0,4.0,10.0,3.3333333333333335,43.581081102,86.0,0.506756757,53.716216242,106.0,0.506756757,50.6756757,100.0,0.506756757,4.0,6.0,2.0,3.0,5.0,2.0,1.0666666666666667,1.0666666666666667,1.6,0.5333333333333333,0.670690811535882,0.6036217303822937,1.0060362173038229,0.4024144869215292,5.649979879495992,0.759052285388281,1.7829383616733028,4.272782399679487,0.9249873289740046,1.8148057281334822,12095,Orange County,Florida
12095014702,2271,1812,459,369,1180,41250,83400,1074,1192,593,576,49,105,0,83,249,-888888888,432,47,423,607,405,2771,2558,220,314,0,79.7886393659181,20.211360634081903,16.248348745046233,3.963011889035667,31,-1092,17.917760279965,203.95393474,67.98464491333333,20.0,6.666666666666667,18.0,6.0,68.280230326,154.0,0.44337811899999996,78.477927063,177.0,0.44337811899999996,57.195777351,129.0,0.44337811899999996,7.0,8.0,5.0,5.0,6.0,7.0,1.806684733514002,1.8970189701897018,2.168021680216802,1.3550135501355014,1.3071895424836601,1.0893246187363834,1.3071895424836601,1.5250544662309369,3.75191197093451,1.2856576649530507,1.183973735353755,3.4228019981659785,0.9106959204658803,1.4537882090612206,12095,Orange County,Florida
12095014813,1518,538,980,412,1843,76779,319600,1844,1188,102,171,0,161,0,48,19,-888888888,219,21,221,183,704,2310,1644,0,614,37,35.44137022397892,64.55862977602108,27.140974967061926,37.417654808959156,27,-1088,9.290187891440501,27.73584905,9.245283016666667,55.0,18.333333333333332,3.0,1.5,8.71698113,22.0,0.396226415,6.735849055,17.0,0.396226415,12.283018865,31.0,0.396226415,28.0,15.0,12.0,1.0,2.0,0.0,4.449838187702265,6.796116504854369,3.640776699029126,2.912621359223301,0.15306122448979592,0.10204081632653061,0.20408163265306123,0.0,1.7184540923172242,3.166556105609485,0.5422847141608176,2.903012247368421,0.3352337513722536,1.233014640708373,12095,Orange County,Florida
12095015602,722,36,686,470,2479,139615,437700,2305,706,11,47,0,5,0,0,0,-888888888,302,9,106,105,107,1884,881,0,82,0,4.986149584487535,95.01385041551247,65.09695290858726,29.916897506925206,666668687,-606,5.21415270018622,2.0,2.0,1.0,1.0,,,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.2127659574468085,0.0,0.0,0.2127659574468085,,,,,5.555555555555555,0.15140670586202415,1.7531413087599943,0.592885375494071,0.6666666666666666,0.2518199325231077,12095,Orange County,Florida
12095015802,978,60,918,591,1662,164643,821300,3896,964,0,66,0,7,0,7,0,-888888888,262,21,126,127,141,2136,1034,0,95,0,6.134969325153374,93.86503067484662,60.42944785276073,33.43558282208589,53,-864,1.3409961685823755,3.6,1.8,8.0,2.6666666666666665,,,0.0,0.0,0.0,3.0,5.0,0.6,0.6,1.0,0.6,2.0,5.0,1.0,,,,0.45121263395375066,0.338409475465313,0.8460236886632826,0.1692047377326565,,,,,3.0000000000000004,0.32108810718624403,0.9466963067303971,0.6861239119303636,0.40298507462686567,0.291421722218754,12095,Orange County,Florida
12095016302,1732,1384,348,203,1195,33939,205200,1363,1284,171,621,8,43,0,83,143,-888888888,188,15,258,508,163,2913,1601,186,253,0,79.90762124711316,20.092378752886837,11.72055427251732,8.371824480369515,45,-1184,24.03992189195053,81.5,27.166666666666668,8.0,2.6666666666666665,5.0,2.5,25.5,51.0,0.5,24.0,48.0,0.5,32.0,64.0,0.5,5.0,2.0,1.0,0.0,2.0,3.0,1.3136288998357963,2.4630541871921183,0.9852216748768473,0.49261083743842365,0.7183908045977011,0.0,0.5747126436781609,0.8620689655172413,1.962909441233141,0.9347934549116761,0.6194263728205472,1.8798571728628442,0.9106145251396648,0.7984435541674705,12095,Orange County,Florida
12095016402,998,634,364,247,1307,51377,161800,1135,614,142,497,5,86,0,5,146,-888888888,142,37,61,275,367,1457,1274,0,164,0,63.52705410821643,36.47294589178357,24.749498997995993,11.723446893787576,37,-514,16.71488267438123,94.84693880999998,31.615646269999996,11.0,5.5,3.0,1.5,28.061224499999998,50.0,0.56122449,27.500000009999997,49.0,0.56122449,39.285714299999995,70.0,0.56122449,4.0,0.0,7.0,1.0,0.0,2.0,2.2267206477732793,1.6194331983805668,0.0,2.834008097165992,0.4120879120879121,0.27472527472527475,0.0,0.5494505494505495,4.986694995268138,1.5845600593252323,1.5736285782704336,4.212899690124858,0.8518145161749328,1.7893713684703159,12095,Orange County,Florida
12095016412,1499,300,1199,865,1284,67821,193600,1325,1185,63,466,0,89,0,74,88,-888888888,194,40,115,432,727,2906,2241,0,292,0,20.0133422281521,79.9866577718479,57.70513675783856,22.28152101400934,34,-1085,11.70079398244881,20.848484855000002,6.949494951666668,42.0,14.0,3.0,1.5,9.6969697,20.0,0.484848485,4.84848485,10.0,0.484848485,6.303030305,13.0,0.484848485,15.0,16.0,11.0,0.0,1.0,2.0,1.6184971098265895,1.7341040462427744,1.8497109826589597,1.2716763005780347,0.12510425354462051,0.0,0.08340283569641367,0.16680567139282734,2.3164983172222224,1.1517411844764378,0.7310068004871525,1.7982399100143063,0.3317261331454575,0.7637777410562732,12095,Orange County,Florida
12095016731,1387,684,703,602,1487,77114,257900,1614,928,201,470,7,141,0,22,88,-888888888,345,19,131,464,515,5112,1654,0,237,71,49.31506849315068,50.68493150684932,43.403028118240805,7.281903388608507,17,-828,7.624020887728459,38.013698624999996,12.671232875,24.0,8.0,1.0,1.0,14.698630134999998,29.0,0.506849315,9.630136985,19.0,0.506849315,13.684931505,27.0,0.506849315,9.0,10.0,5.0,0.0,0.0,1.0,1.3289036544850499,1.495016611295681,1.6611295681063125,0.8305647840531563,0.1422475106685633,0.0,0.0,0.1422475106685633,1.8525194261695905,0.9456631462478584,0.5845910996336885,1.6074053557542771,0.6129887342290414,0.6827233812033399,12095,Orange County,Florida
12095016732,5432,1216,4216,3625,1434,79262,257700,1644,4111,290,2166,26,356,24,114,511,-888888888,1462,58,283,1750,2094,8924,6998,0,726,0,22.385861561119295,77.61413843888072,66.73416789396171,10.879970544918999,19,-4011,9.588555213998582,88.24242419999999,29.414141399999995,107.0,35.666666666666664,5.0,2.5,35.191919174999995,67.0,0.525252525,22.060606049999997,42.0,0.525252525,30.989898975,59.0,0.525252525,39.0,37.0,31.0,3.0,2.0,0.0,0.9839080459770114,1.0758620689655174,1.0206896551724138,0.8551724137931035,0.059297912713472484,0.07115749525616698,0.04743833017077799,0.0,2.4189261019736836,0.7001602977288454,0.7633294689974139,1.344367032982166,0.4519633709813361,0.5710014608637365,12095,Orange County,Florida
12095016733,2124,459,1665,892,1508,53190,156800,1407,1631,169,954,12,20,0,59,233,-888888888,350,17,413,290,1122,2751,2265,0,237,895,21.610169491525426,78.38983050847457,41.99623352165725,36.39359698681733,26,-1531,12.667458029506529,39.03703706,13.012345686666668,22.0,7.333333333333333,3.0,1.0,10.07407408,16.0,0.62962963,15.74074075,25.0,0.62962963,13.222222230000002,21.0,0.62962963,7.0,9.0,6.0,1.0,1.0,1.0,0.8221225710014947,0.7847533632286996,1.0089686098654709,0.672645739910314,0.06006006006006006,0.06006006006006006,0.06006006006006006,0.06006006006006006,2.8349337007988384,0.5850318903637255,0.8946070881239322,1.5059718001480387,0.6395631069317178,0.6396408695002033,12095,Orange County,Florida
12095016734,4130,1136,2994,2446,1240,70733,219400,1492,3425,347,2206,0,168,0,59,131,-888888888,1243,0,335,768,1511,5977,5889,0,1018,287,27.506053268765136,72.49394673123487,59.22518159806296,13.268765133171915,19,-3325,9.711093141218848,71.116883188,23.705627729333333,100.0,33.333333333333336,9.0,3.0,20.181818202000002,42.0,0.480519481,28.831168860000002,60.0,0.480519481,22.103896126000002,46.0,0.480519481,49.0,30.0,21.0,3.0,2.0,4.0,1.3627691469065142,2.0032706459525755,1.2264922322158627,0.8585445625511038,0.1002004008016032,0.1002004008016032,0.06680026720106881,0.13360053440213762,2.086763004342723,0.9697622207025259,0.658510276410961,1.5923774724362554,0.41560412896176013,0.6763404938535621,12095,Orange County,Florida
12095016806,5241,1594,3647,2770,1275,66403,228900,1501,3948,617,3143,59,95,0,286,236,-888888888,1742,0,514,1380,2970,7197,7685,111,1304,192,30.414043121541688,69.5859568784583,52.852509063155885,16.733447815302423,19,-3848,12.643618673015217,118.26174508999999,39.420581696666666,80.0,26.666666666666668,6.0,2.0,36.42281883,81.0,0.44966443,41.36912756,92.0,0.44966443,40.4697987,90.0,0.44966443,34.0,25.0,21.0,2.0,3.0,1.0,0.9626955475330927,1.227436823104693,0.9025270758122743,0.7581227436823105,0.054839594187003016,0.054839594187003016,0.08225939128050452,0.027419797093501508,2.4730603322877456,0.6850652395201092,0.7804123609660857,1.514373243889398,0.5964930099667771,0.6432092675135338,12095,Orange County,Florida
12095016807,5567,1823,3744,2576,1664,71594,237100,1550,3492,534,3456,0,338,0,334,869,-888888888,1642,0,370,1570,3918,6108,8941,26,1481,95,32.74654212322615,67.25345787677385,46.27267828273756,20.980779594036285,19,-3392,8.457046714172604,80.5,26.833333333333332,165.0,55.0,11.0,3.6666666666666665,28.5,57.0,0.5,18.5,37.0,0.5,33.5,67.0,0.5,58.0,60.0,47.0,7.0,3.0,1.0,2.1350931677018634,2.251552795031056,2.329192546583851,1.8245341614906831,0.09793447293447294,0.18696581196581197,0.08012820512820512,0.02670940170940171,1.4719327116474674,1.519356889182191,0.46449108729077193,1.8602712737743425,0.32790224032586557,0.7901247121269483,12095,Orange County,Florida
12095016906,1476,1440,36,11,902,26988,-666666666,-666666666,554,755,509,0,16,0,36,115,-888888888,143,12,311,290,386,1774,1216,340,779,0,97.5609756097561,2.4390243902439024,0.7452574525745257,1.6937669376693765,40,-454,29.08594815825375,332.517525762,110.839175254,22.0,7.333333333333333,15.0,5.0,115.125773192,188.0,0.612371134,118.187628862,193.0,0.612371134,99.204123708,162.0,0.612371134,12.0,8.0,2.0,9.0,4.0,2.0,66.66666666666666,109.09090909090908,72.72727272727273,18.181818181818183,13.88888888888889,25.0,11.11111111111111,5.555555555555555,7.697164948194445,47.440767836767556,2.428959209583449,8.144211480863772,0.9379438295674856,3.459142138319691,12095,Orange County,Florida
12095016907,2172,1936,236,118,1024,33632,105000,926,991,907,986,0,42,0,22,210,-888888888,244,53,341,385,500,2710,2059,349,649,98,89.13443830570903,10.865561694290976,5.432780847145488,5.432780847145488,34,-891,26.572403705509508,326.28901759999997,108.76300586666666,10.0,3.3333333333333335,7.0,3.5,110.12254343999999,216.0,0.50982659,112.67167638999999,221.0,0.50982659,103.49479776999999,203.0,0.50982659,1.0,6.0,3.0,6.0,0.0,1.0,2.824858757062147,0.847457627118644,5.084745762711865,2.5423728813559325,1.4830508474576272,2.5423728813559325,0.0,0.423728813559322,5.617923856749311,2.0102020269816765,1.7728225888923868,5.457465394352482,0.9702636735764755,2.3179835836021234,12095,Orange County,Florida
12095017012,908,138,770,493,1860,76818,269800,1619,552,133,239,0,127,11,46,39,-888888888,175,40,105,358,649,1375,1258,12,100,0,15.198237885462554,84.80176211453745,54.29515418502202,30.506607929515418,666668687,-452,5.451327433628319,8.0,2.6666666666666665,36.0,12.0,1.0,1.0,4.5,9.0,0.5,2.0,4.0,0.5,1.5,3.0,0.5,10.0,12.0,14.0,0.0,1.0,0.0,2.434077079107505,2.028397565922921,2.434077079107505,2.839756592292089,0.12987012987012986,0.0,0.12987012987012986,0.0,1.932367149758454,1.7321172841010468,0.6097882813078241,2.3243528790279977,0.18181818181818182,0.9872370096310037,12095,Orange County,Florida
12095017013,2235,791,1444,936,1368,59793,177400,1353,1425,110,1059,0,133,53,56,458,-888888888,409,15,221,496,1542,2403,3686,153,420,0,35.391498881431765,64.60850111856823,41.87919463087248,22.729306487695748,32,-1325,12.948497285846683,34.14634146,11.38211382,33.0,11.0,3.0,1.5,12.682926828,26.0,0.487804878,7.31707317,15.0,0.487804878,14.146341462,29.0,0.487804878,18.0,9.0,6.0,2.0,1.0,0.0,1.1752136752136753,1.9230769230769231,0.9615384615384616,0.641025641025641,0.10387811634349031,0.13850415512465375,0.06925207756232687,0.0,1.4389524424778761,0.8362955868660948,0.4540836542848298,1.2960112229299363,0.5085361423651271,0.550462993686493,12095,Orange County,Florida
12095017014,3447,1885,1562,1079,1370,61850,247900,1755,2402,254,1262,0,316,0,191,284,-888888888,643,108,418,1087,1930,4378,4284,0,1741,0,54.685233536408475,45.314766463591525,31.302581955323472,14.012184508268058,23,-2302,12.50610649731314,171.79365082500001,57.264550275000005,69.0,23.0,11.0,3.6666666666666665,67.412698425,155.0,0.434920635,52.1904762,120.0,0.434920635,52.1904762,120.0,0.434920635,29.0,26.0,14.0,2.0,7.0,2.0,2.131603336422614,2.6876737720111215,2.4096385542168677,1.2974976830398517,0.2347417840375587,0.12804097311139565,0.44814340588988477,0.12804097311139565,3.037907176392573,1.5168734850495655,0.9586585013602058,2.707980778508772,0.7134475939727054,1.1501776989349453,12095,Orange County,Florida
12095016724,2142,1472,670,501,1184,37794,210600,1419,1566,360,1355,0,50,0,43,123,-888888888,182,12,221,768,646,2960,2600,0,390,0,68.72082166199813,31.279178338001866,23.389355742296917,7.889822595704948,26,-1466,14.627580017947949,65.94,21.98,19.0,6.333333333333333,3.0,1.5,27.3,65.0,0.42,13.86,33.0,0.42,24.779999999999998,59.0,0.42,7.0,5.0,7.0,2.0,1.0,0.0,1.2641383898868928,1.3972055888223553,0.998003992015968,1.3972055888223553,0.22388059701492538,0.2985074626865672,0.1492537313432836,0.0,1.4932065217391304,0.8995754380225385,0.47120436643872565,1.435039702652475,0.776312691311514,0.6095134338383433,12095,Orange County,Florida
12095016727,4746,3590,1156,721,1314,49835,202400,1192,3683,505,2346,0,301,0,136,121,-888888888,396,110,880,2623,995,6119,6633,0,444,0,75.64264643910661,24.357353560893383,15.191740412979351,9.165613147914033,22,-3583,14.62483399734396,233.552356127,77.85078537566666,38.0,12.666666666666666,10.0,3.3333333333333335,83.992146635,155.0,0.541884817,76.947644014,142.0,0.541884817,72.61256547800001,134.0,0.541884817,15.0,14.0,9.0,4.0,4.0,2.0,1.7568192325473877,2.0804438280166435,1.9417475728155338,1.248266296809986,0.28835063437139563,0.34602076124567477,0.34602076124567477,0.17301038062283738,2.1685455536397398,1.2501728001367318,0.6843180222024552,2.0996857351503904,0.8600638177404429,0.8918127213117446,12095,Orange County,Florida
12095016728,1874,193,1681,1226,1723,79167,238100,1406,1522,178,396,0,76,0,20,78,-888888888,378,22,180,522,657,3670,2546,7,114,28,10.298826040554962,89.70117395944503,65.42155816435432,24.279615795090713,666668687,-1422,9.692467173462335,6.0,2.0,32.0,10.666666666666666,4.0,2.0,1.7999999999999998,6.0,0.3,1.7999999999999998,6.0,0.3,2.4,8.0,0.3,9.0,9.0,14.0,3.0,1.0,0.0,0.8700380641653072,0.734094616639478,0.734094616639478,1.1419249592169658,0.1189767995240928,0.1784651992861392,0.0594883997620464,0.0,1.0362694300518136,0.6191291071682552,0.3270108140692218,0.8926474042753112,0.15789473684210528,0.3791397433681243,12095,Orange County,Florida
12095016729,5448,2339,3109,2075,1214,61735,261300,1673,3882,761,1887,0,310,0,72,423,-888888888,1182,32,575,2078,2275,10197,6767,60,82,1145,42.93318649045521,57.06681350954479,38.087371512481646,18.979441997063144,21,-3782,17.26993006993007,212.64534902499997,70.88178300833333,72.0,24.0,9.0,3.0,74.761627973,167.0,0.447674419,81.92441867699999,183.0,0.447674419,55.959302375,125.0,0.447674419,36.0,25.0,11.0,3.0,4.0,2.0,1.1566265060240963,1.7349397590361446,1.2048192771084338,0.5301204819277108,0.0964940495336121,0.0964940495336121,0.1286587327114828,0.0643293663557414,3.030431082015106,0.8230687431921119,0.9562993043815672,2.1495646354402655,0.7470536573085677,0.9129981001800564,12095,Orange County,Florida
